,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
92,ele088a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,86.3,0.37645609638276356,0.012688409545249543,0.7252948746400729,0.6271404247114669,baseline
93,ele088a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.060602105635593456,86.3,0.37645609638276356,0.012688409545249543,0.01397637818934449,0.05292958677261259,ACTIVE_1
94,ele088a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00018366634127653096,86.3,0.37645609638276356,0.012688409545249543,-0.00029184082581373036,-0.020506094538654488,PASSIVE_1
95,ele088a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,7.681442493516865e-05,86.3,0.37645609638276356,0.012688409545249543,0.020696106421765337,0.06546352497028331,PASSIVE_2
96,ele088a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.03996101881961403,86.3,0.37645609638276356,0.012688409545249543,-0.011152795736440223,-0.015588849906219601,ACTIVE_2
97,lim045a-19-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,77.2,0.43352401998640683,0.01740290220117454,0.7009996551284321,0.960393962682885,baseline
98,lim045a-19-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00014064078446122865,77.2,0.43352401998640683,0.01740290220117454,0.01134052144647836,0.0375363477319218,ACTIVE_1
99,lim045a-19-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-2.7069285418238114e-05,77.2,0.43352401998640683,0.01740290220117454,0.00059081579842675,0.042047201237975285,PASSIVE_1
100,lim045a-18-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,73.1,0.5433596769382483,0.013911993933399475,1.0164438174688084,0.9968944903122896,baseline
101,lim045a-18-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0004710101992639852,73.1,0.5433596769382483,0.013911993933399475,0.0018504695733797074,0.005395771720330648,ACTIVE_1
